topic_id,method,qa_index,question,answer,quality_score
170,RAG_Chunking,4,"question: Những người đỗ đầu trong kì thi Đình là những ai? answer: Nguyễn Hiển, Lê Văn Hưu, Mạc Đĩnh Chi","question: Những người đỗ đầu trong kì thi Đình là những ai? answer: Nguyễn Hiển, Lê Văn Hưu, Mạc Đĩnh Chi",0.6602
170,RAG_Chunking,5,"question: Những người thắng cuộc được vinh danh bằng những danh hiệu cổ nào? answer: người thắng ở vòng thứ năm được danh hiệu nachin (chim ưng), ở vòng bảy và tám là zaan (voi), và vòng mười và mười một là arslan (sư tử)","question: Những người thắng cuộc được vinh danh bằng những danh hiệu cổ nào? answer: người thắng ở vòng thứ năm được danh hiệu nachin (chim ưng), ở vòng bảy và tám là zaan (voi), và vòng mười và mười một là arslan (sư tử)",0.8473
170,RAG_Chunking,6,question: Các danh hiệu nào được thêm vào những quy định đã đề cập ở trên? answer: iarudi và Khartsaga (Chim ưng),question: Các danh hiệu nào được thêm vào những quy định đã đề cập ở trên? answer: iarudi và Khartsaga (Chim ưng),0.7524
171,Chunking_Only,1,question: Đế quốc được thành hình vào năm nào? answer: năm 962,question: Đế quốc được thành hình vào năm nào? answer: năm 962,0.6289
171,Chunking_Only,2,"question: Đế quốc La Mã Thần Thánh Dân tộc Đức tan vỡ khi nào? answer: Hoàng đế Franz II (1792-1806) thuộc dòng họ Nhà Habsburg từ bỏ Đế miện vào ngày 6 tháng 8 năm 1806, trở thành Hoàng đế đầu tiên của Đế quốc Áo",question: Đế quốc La Mã Thần Thánh Dân tộc Đức tan vỡ khi nào? answer: Hoàng đế Franz II (1792-1806) thuộc dòng họ Nhà Habsburg từ bỏ Đế miện vào ngày 6 tháng 8 năm 1806,0.799
171,Chunking_Only,3,question: Hoàng đế đầu tiên của Đế quốc Áo là ai? answer: Hoàng đế đầu tiên của Đế quốc Áo,question: Hoàng đế đầu tiên của Đế quốc Áo là ai? answer: Hoàng đế đầu tiên của Đế quốc Áo,0.6297
171,RAG_Chunking,1,"question: Nhà nước Phù Nam được tổ chức như thế nào? answer: theo thể chế quân chủ chuyên chế, vua là người đứng đầu có quyền lực tối cao","question: Nhà nước Phù Nam được tổ chức như thế nào? answer: theo thể chế quân chủ chuyên chế, vua là người đứng đầu có quyền lực tối cao",0.7453
171,RAG_Chunking,2,"question: Nhà vua là ai? answer: là chủ sở hữu tối cao về ruộng đất, là người có quyền quyết định duy nhất về việc ban tặng ruộng đất cho các đền miếu, ban cấp cho quan lại","question: Nhà vua là ai? answer: là chủ sở hữu tối cao về ruộng đất, là người có quyền quyết định duy nhất về việc ban tặng ruộng đất cho các đền miếu, ban cấp cho quan lại",0.8738
171,RAG_Chunking,3,"question: Đế quốc La Mã Thần Thánh Dân tộc Đức trở thành Đế quốc La Mã Thần Thánh Dân tộc Đức vào thời gian nào? answer: Từ năm 1157, đế quốc này có tên là Sacrum Imperium và vào năm 1254, lần đầu tiên tên Sacrum Romanum Imperium được chứng minh trong một văn kiện","question: Đế quốc La Mã Thần Thánh Dân tộc Đức trở thành Đế quốc La Mã Thần Thánh Dân tộc Đức vào thời gian nào? answer: Từ năm 1157, đế quốc này có tên là Sacrum Imperium và vào năm 1254, lần đầu tiên tên Sacrum Romanum Imperium được chứng minh trong một văn kiện",0.809
171,RAG_Chunking,4,"question: Đế quốc La Mã Thần Thánh Dân tộc Đức tan vỡ khi nào? answer: Hoàng đế Franz II (1792-1806) thuộc dòng họ Nhà Habsburg từ bỏ Đế miện vào ngày 6 tháng 8 năm 1806, trở thành Hoàng đế đầu tiên của Đế quốc Áo",question: Đế quốc La Mã Thần Thánh Dân tộc Đức tan vỡ khi nào? answer: Hoàng đế Franz II (1792-1806) thuộc dòng họ Nhà Habsburg từ bỏ Đế miện vào ngày 6 tháng 8 năm 1806,0.8204
172,Chunking_Only,1,question: Đảng nào muốn duy trì hiện trạng Puerto Rico với vai trò hiện nay là một lãnh thổ thịnh vượng chung thuộc Hoa Kỳ? answer: Đảng Dân chủ Nhân dân Puerto Rico,question: Đảng nào muốn duy trì hiện trạng Puerto Rico với vai trò hiện nay là một lãnh thổ thịnh vượng chung thuộc Hoa Kỳ? answer: Đảng Dân chủ Nhân dân Puerto Rico,0.8453
172,Chunking_Only,2,"question: Vì sao người Puerto Rico chọn giữ nguyên hiện trạng chính trị? answer: Trải qua nhiều cuộc trưng cầu dân ý trong suốt 6 thập kỉ qua, người dân Puerto Rico chọn lựa giữ nguyên hiện trạng chính trị","question: Vì sao người dân Puerto Rico chọn giữ nguyên hiện trạng chính trị? answer: Trải qua nhiều cuộc trưng cầu dân ý trong suốt 6 thập kỉ qua, người dân Puerto Rico chọn lựa giữ nguyên hiện trạng chính trị",0.7052
172,Chunking_Only,3,question: Puerto Rico đã chọn Puerto Rico như thế nào? answer: giữ nguyên hiện trạng chính trị như hiện nay như một vùng lãnh thổ quốc hải của Hoa Kỳ,question: Puerto Rico đã chọn Puerto Rico như thế nào? answer: giữ nguyên hiện trạng chính trị như hiện nay như một vùng lãnh thổ quốc hải của Hoa Kỳ,0.8496
172,RAG_Chunking,1,"question: Nguyên nhân thắng lợi của sự lãnh đạo đúng đắn của Đảng, Chủ tịch Hồ Chí Minh là gì? answer: - Sự lãnh đạo đúng đắn của Đảng, Chủ tịch Hồ Chí Minh. - Truyền thống yêu nước, đoàn kết, ý chí kiên cường của nhân dân. - Hệ thống chính quyền, mặt trận dân tộc thống nhất, lực lượng vũ trang lớn mạnh. - Đoàn kết ba nước Đông Dương. - Sự ủng hộ của các nước xã hội chủ nghĩa và nhân dân tiến bộ thế giới","question: Nguyên nhân thắng lợi của sự lãnh đạo đúng đắn của Đảng, Chủ tịch Hồ Chí Minh là gì? answer: Sự lãnh đạo đúng đắn của Đảng, Chủ tịch Hồ Chí Minh. - Truyền thống yêu nước, đoàn kết, ý chí kiên cường của nhân dân. - Hệ thống chính quyền, mặt trận dân tộc thống nhất, lực lượng vũ trang lớn mạnh. - Đoàn kết ba nước Đông Dương. - Sự ủng hộ của các nước xã hội chủ nghĩa và nhân dân tiến bộ thế giới. - Sự ủng hộ của các nước xã hội chủ nghĩa và nhân dân tiến bộ thế giới",0.8146
172,RAG_Chunking,2,"question: Bước phát triển mới của Đảng Lao động Việt Nam là gì? answer: Đảng ra hoạt động công khai với tên Đảng Lao động Việt Nam (1951). - Các chiến dịch: Hòa Bình (1951-1952), Tây Bắc (1952), Thượng Lào (1953). - Phát triển kinh tế, văn hóa, giáo dục phục vụ kháng chiến. - Phát triển kinh tế, văn hóa, giáo dục phục vụ kháng chiến. - Phát triển kinh tế, văn hóa, giáo dục phục vụ kháng chiến",question: Bước phát triển mới của Đảng Lao động Việt Nam là gì? answer: Đảng ra hoạt động công khai với tên Đảng Lao động Việt Nam (1951),0.8444
172,RAG_Chunking,3,"question: Hệ thống quan điểm lý luận về đường lối Đổi mới, về chủ nghĩa xã hội và con đường đi lên chủ nghĩa xã hội ở Việt Nam được hình thành như thế nào? answer: Hình thành hệ thống quan điểm lý luận về đường lối Đổi mới, về chủ nghĩa xã hội và con đường đi lên chủ nghĩa xã hội ở Việt Nam",question: Nền dân chủ xã hội chủ nghĩa được phát huy và ngày càng mở rộng như thế nào? answer: khối đại đoàn kết toàn dân tộc được củng cố và tăng cường,0.7511
172,RAG_Chunking,4,"question: Từ năm 1952 đến năm 1952, chính trường Puerto Rico có sự phân chia như thế nào? answer: chính trường Puerto Rico có sự phân chia giữa 3 đảng phái chính đại diện cho ba xu hướng chính trị khác nhau của đất nước này","question: Từ năm 1952 đến năm 1952, chính trường Puerto Rico có sự phân chia như thế nào? answer: chính trường Puerto Rico có sự phân chia giữa 3 đảng phái chính đại diện cho ba xu hướng chính trị khác nhau của đất nước này",0.8368
172,RAG_Chunking,5,question: Đảng nào muốn đưa Puerto Rico trở thành một tiểu bang của Hoa Kỳ? answer: Đảng Độc lập Puerto Rico,question: Đảng nào muốn đưa Puerto Rico trở thành một tiểu bang của Hoa Kỳ? answer: Đảng Độc lập Puerto Rico,0.832
172,RAG_Chunking,6,"question: Năm 2007, một đảng thứ tư của Đảng Puerto Rico cho người Puerto Rico xuất hiện trên chính trường Puerto Rico là đảng nào? answer: Đảng Puerto Rico cho người Puerto Rico (PPR)","question: Năm 2007, một đảng thứ tư của Đảng Puerto Rico cho người Puerto Rico xuất hiện trên chính trường Puerto Rico là đảng nào? answer: Đảng Puerto Rico cho người Puerto Rico (PPR)",0.7822
173,Chunking_Only,1,"question: Những tôn giáo nào ăn chay? answer: Ấn Độ giáo, Kì-na giáo và Phật giáo, và trong tiểu bang của Gandhi, Gujarat","question: Những tôn giáo nào ăn chay? answer: Ấn Độ giáo, Kì-na giáo và Phật giáo, và trong tiểu bang của Gandhi, Gujarat, phần lớn môn đồ Ấn giáo đều ăn chay",0.6845
173,Chunking_Only,2,question: Khi nào thì ông từ chối không ăn? answer: đến chết hoặc cho đến khi những yêu cầu của ông được thực hiện,question: Khi nào thì ông từ chối không ăn? answer: đến chết hoặc cho đến khi những yêu cầu của ông được thực hiện,0.6849
173,RAG_Chunking,1,question: Phật giáo ra đời vào khoảng thời gian nào? answer: khoảng thế kỉ VI TCN,question: Phật giáo ra đời vào khoảng thời gian nào? answer: khoảng thế kỉ VI TCN,0.6715
173,RAG_Chunking,2,"question: Tôn giáo nào của Ấn Độ có ảnh hưởng lớn đến cuộc sống của người dân Ấn Độ? answer: Các tôn giáo lớn của Ấn Độ có ảnh hưởng lớn đến cuộc sống của cư dân Ấn Độ và có ảnh hưởng mạnh mẽ ra bên ngoài, đặc biệt là Trung Hoa và khu vực Đông Nam Á","question: Tôn giáo nào của Ấn Độ có ảnh hưởng lớn đến cuộc sống của người dân Ấn Độ? answer: Các tôn giáo lớn của Ấn Độ có ảnh hưởng lớn đến cuộc sống của cư dân Ấn Độ và có ảnh hưởng mạnh mẽ ra bên ngoài, đặc biệt là Trung Hoa và khu vực Đông Nam Á",0.6961
173,RAG_Chunking,3,"question: Các tác phẩm tiêu biểu của ông là gì? answer: Luận Ngữ, Kinh Thi, Kinh Thư, Kinh Thư, Kinh Dịch, Kinh Xuân Thu...","question: Các tác phẩm tiêu biểu của ông là gì? answer: Luận Ngữ, Kinh Thi, Kinh Thư, Kinh Thư, Kinh Dịch, Kinh Xuân Thu... [Dân cư] 1.2. Những thành tựu tiêu biểu Đời sống vật chất Gạo nếp, gạo tẻ là nguồn lương thực chính của cư dân Chăm-pa, ngoài ra còn có các loại kê, đậu... Nguồn hải sản đa dạng với các loại cá, tôm, ốc... Nguồn hải sản đa dạng với các loại cá, tôm, ốc... Nguồn hải sản đa dạng với các loại cá, tôm, ốc... Nguồn hải sản",0.7814
173,RAG_Chunking,4,"question: Những tôn giáo nào ăn chay? answer: Ấn Độ giáo, Kì-na giáo và Phật giáo","question: Những tôn giáo nào ăn chay? answer: Ấn Độ giáo, Kì-na giáo và Phật giáo",0.6676
173,RAG_Chunking,5,question: Vì sao ông từ chối không ăn trứng? answer: ông từ chối không ăn cho đến chết hoặc cho đến khi những yêu cầu của ông được thực hiện,question: Vì sao ông từ chối không ăn trứng? answer: ông từ chối không ăn cho đến chết hoặc cho đến khi những yêu cầu của ông được thực hiện,0.7217
174,Chunking_Only,1,question: Việc cắt giảm ngân sách liên bang bao gồm những việc gì? answer: cắt giảm 40% phúc lợi dành cho cựu chiến binh và cắt giảm tổng thể chi tiêu quân sự,question: Ông cắt giảm bao nhiêu phần trăm phúc lợi dành cho cựu chiến binh? answer: 40% phúc lợi dành cho cựu chiến binh và cắt giảm tổng thể chi tiêu quân sự,0.6407
174,RAG_Chunking,1,"question: Phúc Loan chuyên quyền đến mức độ nào? answer: hơn 30 năm, tham lam tàn nhẫn, giết chóc rất nhiều... lăng bạc, châu ngọc, vật báu, gấm vóc, vườn ruộng, nhà cửa, tôi tớ, ngựa trâu, không biết bao nhiêu mà kể","question: Phúc Loan chuyên quyền đến mức độ nào? answer: hơn 30 năm, tham lam tàn nhẫn, giết chóc rất nhiều... lăng bạc, châu ngọc, vật báu, gấm vóc, vườn ruộng, nhà cửa, tôi tớ, ngựa trâu, không biết bao nhiêu mà kể. Linh sở quản mỗi năm nộp đến 5 gánh nặng dây mây để thay chuỗi tiền nát",0.6627
174,RAG_Chunking,2,question: Các cuộc kháng chiến không thành công? answer: - Thi hành chính sách tứ đẳng để tuyển chọn quan lại chủ yếu. - Thi hành chính sách tứ đẳng để tuyển chọn quan lại chủ yếu. - Thi hành chính sách tứ đẳng để tuyển chọn quan lại chủ yếu. - Thi hành chính sách tứ đẳng để tuyển chọn quan lại chủ yếu. - Thi hành chính sách tứ đẳng để tuyển chọn quan lại chủ yếu. - Thi hành chính sách tứ đẳng để tuyển chọn quan lại chủ yếu. - Thi hành chính sách tứ đẳng để tuyển chọn quan lại chủ yếu. - Thi hành chính sách tứ,question: Các cuộc kháng chiến không thành công? answer: - Thi hành chính sách tứ đẳng để tuyển chọn quan lại chủ yếu. - Thi hành chính sách tứ đẳng để tuyển chọn quan lại chủ yếu. - Thi hành chính sách tứ đẳng để tuyển chọn quan lại chủ yếu. - Thi hành chính sách tứ đẳng để tuyển chọn quan lại chủ yếu. - Thi hành chính sách tứ đẳng để tuyển chọn quan lại chủ yếu. - Thi hành chính sách tứ đẳng để tuyển chọn quan lại,0.653
174,RAG_Chunking,3,question: Các cuộc kháng chiến không tiển thành công? answer: Các cuộc kháng chiến không tiển thành công? answer: Các cuộc kháng chiến không tiển thành công? answer: Các cuộc kháng chiến không tiển thành công? answer: Các cuộc kháng chiến không tiển thành công? answer: Các cuộc kháng chiến không tiển thành công? answer: Các cuộc kháng chiến không tiển thành công? answer: Các cuộc kháng chiến không tiển thành công? answer: Các cuộc kháng chiến không tiển thành công? an,"question: Các cuộc kháng chiến không tiển thành công? answer: hồi những binh sĩ già yếu, lấy người khoẻ mạnh bổ sung vào quân ngũ",0.6568
174,RAG_Chunking,4,"question: Tiền nộp hàng năm của đình nam được quy định như thế nào? answer: Tiền nộp hàng năm của đình nam trước thu 3 quan, nay chiếu theo số ruộng, người nào chỉ có 5 sào ruộng thì thu 5 tiền giấy, từ 6 sào đến một mẫu thì thu 1 quan tiền giấy,.. Vĩnh nam không có ruộng và trẻ mồ côi, đàn bà góa, thì đâu có ruộng cũng thôi không thu","question: Tiền nộp hàng năm của đình nam được quy định như thế nào? answer: Tiền nộp hàng năm của đình nam trước thu 3 quan, nay chiếu theo số ruộng, người nào chỉ có 5 sào ruộng thì thu 5 tiền giấy, từ 6 sào đến một mẫu thì thu 1 quan tiền giấy,.. Vĩnh nam không có ruộng và trẻ mồ côi, đàn bà góa, thì đâu có ruộng cũng thôi không thu",0.7749
174,RAG_Chunking,5,question: Roosevelt đã cắt giảm bao nhiêu phần trăm phúc lợi dành cho cựu chiến binh? answer: 40% phúc lợi dành cho cựu chiến binh và cắt giảm tổng thể chi tiêu quân sự,question: Roosevelt đã cắt giảm bao nhiêu phần trăm phúc lợi dành cho cựu chiến binh? answer: 40% phúc lợi dành cho cựu chiến binh và cắt giảm tổng thể chi tiêu quân sự,0.7131
174,RAG_Chunking,6,question: Ông đã làm gì để giảm chi tiêu cho nghiên cứu và giáo dục? answer: Ông thành công trong nỗ lực cắt giảm tiền lương chính phủ và ngân sách dành cho lục quân và hải quân,question: Ông đã làm gì để giảm chi tiêu cho nghiên cứu và giáo dục? answer: Ông thành công trong nỗ lực cắt giảm tiền lương chính phủ và ngân sách dành cho lục quân và hải quân,0.8275
175,Chunking_Only,1,question: Lý do nào khiến nhiều gia đình chuyển ra sống ngoài ngoại ô? answer: các căn hộ không có diện tích rộng và giá bất động sản quá cao,question: Lý do nào khiến nhiều gia đình chuyển ra sống ngoài ngoại ô? answer: các căn hộ không có diện tích rộng và giá bất động sản quá cao,0.63
175,Chunking_Only,2,"question: Những khó khăn mà những người quyết định ở lại gặp phải là gì? answer: dân số quá đông, tâm lý stress của đô thị, ô nhiễm, giá cả đắt đỏ, kém an ninh... Về thâm niên các tòa nhà, vào năm 1999, 55,4% được xây trước 1949, và chỉ có 3,8% xây sau 1990","question: Những khó khăn mà những người quyết định ở lại gặp phải là gì? answer: dân số quá đông, tâm lý stress của đô thị, ô nhiễm, giá cả đắt đỏ, kém an ninh",0.7655
175,RAG_Chunking,1,"question: Những người cực khổ nhất trong xã hội là những người như thế nào? answer: không có ruộng đất, bị nhiều tầng lớp áp bức bóc lột","question: Những người cực khổ nhất trong xã hội là những người như thế nào? answer: không có ruộng đất, bị nhiều tầng lớp áp bức bóc lột",0.7409
175,RAG_Chunking,2,"question: Những điều kiện tự nhiên tạo thuận lợi cho sự phát triển kinh tế của khu vực Nam Âu là gì? answer: Phần lớn lãnh thổ là đồi núi, xen giữa là những cánh đồng nhỏ hẹp; đất đai khô cằn, trong lòng đất có nhiều khoáng sản, bờ biển khúc khuỷu có nhiều vũng, vịnh","question: Những điều kiện tự nhiên tạo thuận lợi cho sự phát triển kinh tế của khu vực Nam Âu là gì? answer: Phần lớn lãnh thổ là đồi núi, xen giữa là những cánh đồng nhỏ hẹp; đất đai khô cằn, trong lòng đất có nhiều khoáng sản, bờ biển khúc khuỷu có nhiều vũng, vịnh",0.7261
175,RAG_Chunking,3,question: Vì sao nền kinh tế Đàng Trong rơi vào khủng hoảng? answer: Do chế độ thuế khoá nặng nề và ngoại thương suy tàn,question: Vì sao nền kinh tế Đàng Trong rơi vào khủng hoảng? answer: Do chế độ thuế khoá nặng nề và ngoại thương suy tàn,0.7041
175,RAG_Chunking,4,question: Lý do nào khiến nhiều gia đình chuyển ra sống ngoài ngoại ô? answer: các căn hộ không có diện tích rộng và giá bất động sản quá cao,question: Lý do nào khiến nhiều gia đình chuyển ra sống ngoài ngoại ô? answer: các căn hộ không có diện tích rộng và giá bất động sản quá cao,0.6112
175,RAG_Chunking,5,"question: Nguyên nhân nào khiến nhiều gia đình chuyển ra sống ngoài ngoại ô? answer: dân số quá đông, tâm lý stress của đô thị, ô nhiễm, giá cả đắt đỏ, kém an ninh","question: Nguyên nhân nào khiến nhiều gia đình chuyển ra sống ngoài ngoại ô? answer: dân số quá đông, tâm lý stress của đô thị, ô nhiễm, giá cả đắt đỏ, kém an ninh",0.8461
175,RAG_Chunking,6,"question: Năm 1999 có bao nhiêu tòa nhà được xây trước 1949? answer: 55,4%","question: Năm 1999, có bao nhiêu tòa nhà được xây trước 1949? answer: 55,4%",0.7134
176,Chunking_Only,1,"question: Công việc của những con kiến thợ là gì? answer: chăm sóc kiến chúa, ấp trứng, chuyển trứng, nuôi kiến con, tìm kiếm thức ăn, đào đất xây dựng tổ, canh gác tổ (kiến lính)","question: Công việc của những con kiến thợ là gì? answer: chăm sóc kiến chúa, ấp trứng, chuyển trứng, nuôi kiến con, tìm kiếm thức ăn, đào đất xây dựng tổ, canh gác tổ (kiến lính)",0.7589
176,Chunking_Only,2,question: Vì sao những con kiến thợ không thể sinh sản? answer: vì cơ cấu giới tính của chúng chưa phát triển đầy đủ,question: Vì sao những con kiến thợ không thể sinh sản được? answer: vì cơ cấu giới tính của chúng chưa phát triển đầy đủ,0.8778
176,RAG_Chunking,1,"question: Hình như chúng cũng có giọng nói? answer: Hình như chúng cũng có giọng nói, và khi chúng đứng lên, người ta thấy chúng có bộ mặt người. Quả thực chúng là người... Đêm đến, chúng rúc vào hang, sống bằng bánh mì đen, nư answer: đêm đến, chúng rúc vào hang, sống bằng bánh mì đen, nư answer: ấy đi đâu thì cưỡi voi, phụ nữ cũng cưỡi được voi","question: Hình như chúng cũng có giọng nói? answer: Hình như chúng cũng có giọng nói, và khi chúng đứng lên, người ta thấy chúng có bộ mặt người. Quả thực chúng là người... (Nam Tề thư) [Hạn chế] Người ta thấy một số thú vật dữ tợn, đực và cái, rải khắp các làng xóm, sạm đen, hốc hác và rám nắng, gắn chặt vào mảnh đất mà chúng đào xới một cách cực kì nhẫn nại. Hình như chúng cũng có giọng nói, và khi chúng đứng lên, người ta thấy chúng có bộ mặt người",0.8006
176,RAG_Chunking,2,question: Vì sao những con kiến thợ không thể sinh sản? answer: vì cơ cấu giới tính của chúng chưa phát triển đầy đủ,question: Vì sao những con kiến thợ không thể sinh sản được? answer: vì cơ cấu giới tính của chúng chưa phát triển đầy đủ,0.8687
177,Chunking_Only,1,"question: Trong những năm sống tại Nam Phi, Gandhi đã lấy cảm hứng từ quyển sách nào? answer: quyển Chí Tôn ca cũng như những tác phẩm của Lev Nikolayevich Tolstoy (đặc biệt là quyển ""Thiên đường nằm trong Bạn"")","question: Trong những năm sống tại Nam Phi, Gandhi đã lấy cảm hứng từ quyển sách nào? answer: quyển Chí Tôn ca cũng như những tác phẩm của Lev Nikolayevich Tolstoy (đặc biệt là quyển ""Thiên đường nằm trong Bạn"")",0.8737
177,Chunking_Only,2,question: Bức thư của Tolstoi dùng triết học Ấn Độ có nguồn gốc từ đâu? answer: các Phệ-đà và những lời khuyên của Hắc thiên,question: Bức thư của Tolstoi dùng triết học Ấn Độ có nguồn gốc từ đâu? answer: các Phệ-đà và những lời khuyên của Hắc thiên,0.8006
177,RAG_Chunking,1,"question: Văn học Đông Nam Á chịu ảnh hưởng của văn học nào? answer: văn học Ấn Độ, Trung Hoa, Ả Rập và phương Tây","question: Văn học Đông Nam Á chịu ảnh hưởng của văn học nào? answer: văn học Ấn Độ, Trung Hoa, Ả Rập và phương Tây",0.6741
177,RAG_Chunking,2,question: Các tác phẩm văn học của Cam-pu-chia được viết bằng gì? answer: chữ Phạn và chữ Khơ-me cổ trên các văn bia và có sử dụng nhiều điển tích Hin-đu giáo,question: Các tác phẩm văn học của Cam-pu-chia được viết bằng gì? answer: chữ Phạn và chữ Khơ-me cổ trên các văn bia và có sử dụng nhiều điển tích Hin-đu giáo,0.7806
177,RAG_Chunking,3,"question: Trong những năm sống tại Nam Phi, Gandhi đã lấy cảm hứng từ quyển sách nào? answer: quyển Chí Tôn ca cũng như những tác phẩm của Lev Nikolayevich Tolstoy (đặc biệt là quyển ""Thiên đường nằm trong Bạn"")","question: Trong những năm sống tại Nam Phi, Gandhi đã lấy cảm hứng từ quyển sách nào? answer: quyển Chí Tôn ca cũng như những tác phẩm của Lev Nikolayevich Tolstoy (đặc biệt là quyển ""Thiên đường nằm trong Bạn"")",0.7141
177,RAG_Chunking,4,"question: Ai là người dịch bài ""Thư gửi đến một môn đồ Ấn Độ giáo"" (A Letter to a Hindu) của Tolstoi? answer: Gandhi","question: Ai là người dịch bài ""Thư gửi đến một môn đồ Ấn Độ giáo"" (A Letter to a Hindu) của Tolstoi? answer: Gandhi",0.8659
177,RAG_Chunking,5,"question: Khi Chiến tranh thế giới thứ nhất kết thúc, ông quyết định trở về Ấn Độ để làm gì? answer: để làm gì? answer: để làm gì? answer: để làm gì? answer: để làm gì? answer: để làm gì? answer: để làm gì? answer: để làm gì? answer: để làm gì? answer: để làm gì? answer: để làm gì? answer: để làm gì? answer: để làm gì? answer: để làm","question: Khi Chiến tranh thế giới thứ nhất kết thúc, ông quyết định trở về Ấn Độ để làm gì? answer: mang theo tất cả những gì ông đã học được từ những kinh nghiệm tại Nam Phi",0.7913
178,Chunking_Only,1,"question: Sau khi Iraq xâm chiếm Kuwait, Iraq đã làm gì? answer: tìm thấy một bản ghi nhớ liên quan tới cuộc trao đổi giữa họ","question: Sau khi Iraq xâm chiếm Kuwait, Iraq đã làm gì? answer: tìm thấy một bản ghi nhớ liên quan tới cuộc trao đổi giữa họ",0.6941
178,Chunking_Only,2,question: Iraq cho rằng bản ghi nhớ là bằng chứng về một âm mưu của CIA và Kuwait nhằm mục đích gì? answer: làm mất ổn định kinh tế và chính trị Iraq,question: Iraq cho rằng bản ghi nhớ là bằng chứng về một âm mưu của CIA và Kuwait nhằm mục đích gì? answer: làm mất ổn định kinh tế và chính trị Iraq,0.856
178,RAG_Chunking,1,"question: Cuộc kháng chiến chống quân Xiêm diễn ra vào thời gian nào? answer: Giữa năm 1784, 5 vạn quân Xiêm kéo vào Gia Định (Nam Bộ ngày nay) với danh nghĩa giúp Nguyễn Ánh","question: Cuộc kháng chiến chống quân Xiêm diễn ra vào thời gian nào? answer: Giữa năm 1784, 5 vạn quân Xiêm kéo vào Gia Định (Nam Bộ ngày nay) với danh nghĩa giúp Nguyễn Ánh",0.7684
178,RAG_Chunking,2,"question: Trận đánh quyết định giữa quân Tây Sơn và quân Xiêm diễn ra vào thời gian nào? answer: Ngày 19-1-1785, trên sông Tiên (đoạn từ Rạch Gầm đến Xoài Mút) đã diễn ra trận đánh quyết định giữa quân Tây Sơn và quân Xiêm","question: Trận đánh quyết định giữa quân Tây Sơn và quân Xiêm diễn ra vào thời gian nào? answer: Ngày 19-1-1785, trên sông Tiên (đoạn từ Rạch Gầm đến Xoài Mút) đã diễn ra trận đánh quyết định giữa quân Tây Sơn và quân Xiêm",0.8107
178,RAG_Chunking,3,"question: Sau khi Iraq xâm chiếm Kuwait, Iraq đã làm gì? answer: tìm thấy một bản ghi nhớ liên quan tới cuộc trao đổi giữa họ","question: Sau khi Iraq xâm chiếm Kuwait, Iraq đã làm gì? answer: tìm thấy một bản ghi nhớ liên quan tới cuộc trao đổi giữa họ",0.7072
178,RAG_Chunking,4,question: Iraq cho rằng bản ghi nhớ là bằng chứng về một âm mưu của CIA và Kuwait nhằm mục đích gì? answer: làm mất ổn định kinh tế và chính trị Iraq,question: Iraq cho rằng bản ghi nhớ là bằng chứng về một âm mưu của CIA và Kuwait nhằm mục đích gì? answer: làm mất ổn định kinh tế và chính trị Iraq,0.8493
179,Chunking_Only,1,"question: Answer: các vấn đề liên quan tới các cuộc xung đột giành độc lập và lãnh thổ của Gruzia, Armenia, Azerbaijan và phần còn lại của Transcaucasus  là phần không thể tách rời của Liên bang Xô viết với các biên giới quốc tế không hề thay đổi từ thập niên 1920","question: Vấn đề nội bộ của Liên Xô là gì? answer: các vấn đề liên quan tới các cuộc xung đột giành độc lập và lãnh thổ của Gruzia, Armenia, Azerbaijan và phần còn lại của Transcaucasus  là phần không thể tách rời của Liên bang Xô viết với các biên giới quốc tế không hề thay đổi từ thập niên 1920",0.8909
179,RAG_Chunking,1,"question: Hoạt động đối ngoại chủ yếu trong kháng chiến chống Mỹ là gì? answer: Đấu tranh yêu cầu thực hiện Hiệp định Genève. - Củng cố quan hệ với các nước xã hội chủ nghĩa. - Tăng cường đoàn kết ba nước Đông Dương. - Đàm phán, ký Hiệp định Paris (1973). - Mở rộng quan hệ ngoại giao, đẩy mạnh đối ngoại nhân dân","question: Hoạt động đối ngoại chủ yếu trong kháng chiến chống Mỹ là gì? answer: Đấu tranh yêu cầu thực hiện Hiệp định Genève. - Củng cố quan hệ với các nước xã hội chủ nghĩa. - Tăng cường đoàn kết ba nước Đông Dương. - Đàm phán, ký Hiệp định Paris (1973). - Mở rộng quan hệ ngoại giao, đẩy mạnh đối ngoại nhân dân",0.9144
